"GEOID","cluster","cluster_label","total_pop","pct_white","pct_black","pct_asian","pct_hispanic","median_age","poverty_rate","median_income","unemployment_rate","education_low","uninsured_rate","language_isolation","disability_rate","housing_overcrowding","owner_burden_rate","renter_burden_rate","outdoor_worker_rate"
"93203",2,"Hispanic / Younger / Low income",22744,0.056234611326064,0.00914526908195568,0.00131902919451284,0.927629264861062,25.1,0.280480241006557,38836,0.0950965824665676,0.623278659766687,0.135124404446797,0.317464269707684,0.0649373566260808,0.00130963517305893,0.319553534518396,0.493164730006835,0.549261083743842
"91203",11,"Mixed race / Mid-low income",15000,0.591733333333333,0.0207333333333333,0.1746,0.175,37.3,0.160144250033391,55783,0.0789473684210526,0.147061430724227,0.0980666666666667,0.182175163032045,0.131266666666667,0.00386100386100386,0.404296875,0.552845528455285,0.0404118404118404
"95363",2,"Hispanic / Younger / Low income",26900,0.248289962825279,0.053457249070632,0.0350185873605948,0.61,31.7,0.140665248068093,66578,0.094647931796653,0.25842903641835,0.075971994637271,0.126966109940003,0.0846491881424103,0.012099546267015,0.358968756827616,0.453635014836795,0.180050571104717
"93665",2,"Hispanic / Younger / Low income",875,0,0.156571428571429,0,0.843428571428571,31.8,0,37018,0.403726708074534,0.441351888667992,0.233142857142857,0.2090112640801,0.184,0,0,0,0.765625
"95441",12,"White / Mid-high income",2053,0.554310764734535,0.0126643935703848,0.0131514856307842,0.344861178762786,41.1,0.112475442043222,86154,0.0407993338884263,0.200950441276307,0.0901120311738919,0.144186046511628,0.0979055041402825,0.00447761194029851,0.225225225225225,0.216617210682493,0.277777777777778
"94574",12,"White / Mid-high income",8677,0.663362913449349,0.0111789789097614,0.0183243056355883,0.28984672121701,50.8,0.0948538011695906,89095,0.0344342937456079,0.115728803276202,0.0371096000921978,0.0891065167452545,0.120202835081249,0.00525733259546209,0.333040421792619,0.467862481315396,0.103833090732654
"90621",13,"Hispanic / Younger / Mid-low income",35398,0.169953104695181,0.0413865190123736,0.317729815243799,0.448556415616702,34.3,0.197840809271486,60799,0.0552970457742669,0.206271201182917,0.136756251592988,0.201138694174906,0.0826937781427884,0.0148446716476602,0.414183698596405,0.605956471935853,0.0550400916380298
"95485",7,"White / Older / Low income",2688,0.795014880952381,0.00558035714285714,0.0334821428571429,0.129092261904762,49.1,0.152535811072396,37102,0.0645431684828164,0.103619236489836,0.143549589858315,0.0109622411693057,0.155480984340045,0,0.273455377574371,0.402173913043478,0.191756272401434
"93664",4,"White / Older / Mid-low income",408,0.909313725490196,0,0,0.0294117647058824,59.6,0.0318627450980392,102222,0,0.0105540897097625,0.0367647058823529,0,0.107843137254902,0,0.263473053892216,0.395348837209302,0.169565217391304
"92662",14,"White / Older / High income",2606,0.980429777436685,0,0.00306983883346124,0.0165003837298542,60.4,0.0272448196469685,106143,0.0368231046931408,0,0.0479662317728319,0,0.0920951650038373,0,0.273838630806846,0.43609022556391,0.0254872563718141
"90742",14,"White / Older / High income",699,0.824034334763948,0,0.0143061516452074,0.111587982832618,51.3,0.0486409155937053,81667,0.0733590733590734,0.0385259631490787,0.190271816881259,0,0.0414878397711016,0,0.420634920634921,0.431297709923664,0.0708333333333333
